videoId,video_title,channel_name,description,text,author_name,likeCount,teks_bersih,teks_bersih_lower,hashtags
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Lebih kritik ke penggunanya sih. Biasanya orang yang beli mobil kayak gini peralihan dari motor ke mobil. Jadi nyetir ini dianggap bisa selap selip mirip motor,@rezavanjoe27,0,Lebih kritik ke penggunanya sih. Biasanya orang yang beli mobil kayak gini peralihan dari motor ke mobil. Jadi nyetir ini dianggap bisa selap selip mirip motor,lebih kritik ke penggunanya sih. biasanya orang yang beli mobil kayak gini peralihan dari motor ke mobil. jadi nyetir ini dianggap bisa selap selip mirip motor,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Mobil kaleng😂,@masihsanofficial3674,1,Mobil kaleng,mobil kaleng,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Mobil kaum bawah😅😅😅,@LutGaga,1,Mobil kaum bawah,mobil kaum bawah,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",kadang gregetan SM tu mobil,@dzakyprabowo480,0,kadang gregetan SM tu mobil,kadang gregetan sm tu mobil,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",mobil lemot bikin kesel aj KLO di jln😂,@dzakyprabowo480,0,mobil lemot bikin kesel aj KLO di jln,mobil lemot bikin kesel aj klo di jln,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Saya suka cara penyampaian fuse box.,@MegaTorang,0,Saya suka cara penyampaian fuse box.,saya suka cara penyampaian fuse box.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","INTINYA INDONESIA MASIH DIJAJAH BANGSA ASING . . .
BAIK LEWAT TEKNOLOGI, OTOMOTIF DAN PRODUK2 LAIN . . .
DIJAJAH LEWAT BISNIS, LEWAT DAGANGAN . . .
MAKANYA INDONESIA GA MAJU2 YA KARNA NEGARA LAIN GAK MAU SAMPE INDONESIA BISA BERDIRI SENDIRI . . .",@orangsinting4073,0,"INTINYA INDONESIA MASIH DIJAJAH BANGSA ASING . . .
BAIK LEWAT TEKNOLOGI, OTOMOTIF DAN PRODUK2 LAIN . . .
DIJAJAH LEWAT BISNIS, LEWAT DAGANGAN . . .
MAKANYA INDONESIA GA MAJU2 YA KARNA NEGARA LAIN GAK MAU SAMPE INDONESIA BISA BERDIRI SENDIRI . . .","intinya indonesia masih dijajah bangsa asing . . .
baik lewat teknologi, otomotif dan produk2 lain . . .
dijajah lewat bisnis, lewat dagangan . . .
makanya indonesia ga maju2 ya karna negara lain gak mau sampe indonesia bisa berdiri sendiri . . .",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Krn manusia yg menunggangimu itu suka ugal2an dijlnan.😂,@lukmansunardi4310,0,Krn manusia yg menunggangimu itu suka ugal2an dijlnan.,krn manusia yg menunggangimu itu suka ugal2an dijlnan.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Mobil ini cerminan masyarakat indonesia dan cermian regulasi kendaraan dari peemrintah.,@dvndesign3821,0,Mobil ini cerminan masyarakat indonesia dan cermian regulasi kendaraan dari peemrintah.,mobil ini cerminan masyarakat indonesia dan cermian regulasi kendaraan dari peemrintah.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Pajak aja murah, irit bbm, naruh beban dibelakang ga ada ga enak, tetepi enak, udah gitu cocok dipake mudik, masih tetep bisa mgebut meski ada banyak beban, 



















Beban denis/dontol",@sky_indonesia17,0,"Pajak aja murah, irit bbm, naruh beban dibelakang ga ada ga enak, tetepi enak, udah gitu cocok dipake mudik, masih tetep bisa mgebut meski ada banyak beban, 



















Beban denis/dontol","pajak aja murah, irit bbm, naruh beban dibelakang ga ada ga enak, tetepi enak, udah gitu cocok dipake mudik, masih tetep bisa mgebut meski ada banyak beban, 



















beban denis/dontol",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Yg pantas dihujat tuh yg pake lamapu Strobo...,@sonyulpjakpus4927,2,Yg pantas dihujat tuh yg pake lamapu Strobo...,yg pantas dihujat tuh yg pake lamapu strobo...,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Kalau saya mah daripada beli Sigra mending beli mobil second sih 😂,@reggiechristopher1384,1,Kalau saya mah daripada beli Sigra mending beli mobil second sih,kalau saya mah daripada beli sigra mending beli mobil second sih,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Karena kelakuan user atau pengendara nya.,@ikhsanmaulana8442,1,Karena kelakuan user atau pengendara nya.,karena kelakuan user atau pengendara nya.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Knp sigra/calya dihujat? Mobil ini apes saja karena segmen pembelinya yg baru naik kelas dari motor ke mobil. Jadi kebanyakan pemilik perilakunya blm adaptasi.,@amurwabhumi_18,0,Knp sigra/calya dihujat? Mobil ini apes saja karena segmen pembelinya yg baru naik kelas dari motor ke mobil. Jadi kebanyakan pemilik perilakunya blm adaptasi.,knp sigra/calya dihujat? mobil ini apes saja karena segmen pembelinya yg baru naik kelas dari motor ke mobil. jadi kebanyakan pemilik perilakunya blm adaptasi.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Maaf min sekedar masukan
 anda bilang begitu mudah2an fakta karena kalo tidak kata2 anda akan dimintai pertanggung jawaban .",@mumfadilabdullah8732,0,"Maaf min sekedar masukan
 anda bilang begitu mudah2an fakta karena kalo tidak kata2 anda akan dimintai pertanggung jawaban .","maaf min sekedar masukan
 anda bilang begitu mudah2an fakta karena kalo tidak kata2 anda akan dimintai pertanggung jawaban .",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Padahal dibilang murah juga mobil ini gak murah 😂 emang harga mobil di mari udah overprice sih. Mobil kaleng gini harganya udah mepet 200 juta tuh kek gimana gitu. Sementara pendapatan orang Indonesia rata2 cuma 5 jutaan yang kelas menengah. Sementara di negara lain dengan rata pendapatan 2 digit (kalo dirupiahkan) harga mobilnya juga ga beda jauh sama di sini (kalo dirupiahkan),@Fas19ful,2,Padahal dibilang murah juga mobil ini gak murah  emang harga mobil di mari udah overprice sih. Mobil kaleng gini harganya udah mepet 200 juta tuh kek gimana gitu. Sementara pendapatan orang Indonesia rata2 cuma 5 jutaan yang kelas menengah. Sementara di negara lain dengan rata pendapatan 2 digit (kalo dirupiahkan) harga mobilnya juga ga beda jauh sama di sini (kalo dirupiahkan),padahal dibilang murah juga mobil ini gak murah  emang harga mobil di mari udah overprice sih. mobil kaleng gini harganya udah mepet 200 juta tuh kek gimana gitu. sementara pendapatan orang indonesia rata2 cuma 5 jutaan yang kelas menengah. sementara di negara lain dengan rata pendapatan 2 digit (kalo dirupiahkan) harga mobilnya juga ga beda jauh sama di sini (kalo dirupiahkan),
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Lcgc calya sigra
Adalah mobil paling berbahaya di konoha😂😂
Ugal2n emg diutamakan 
#fakta

Dan dsusul
 XENIA
AVANZA
INOVA
GRANMAX
LIVINA
ERTIGA
EXPANDER
FORTUNER
ALPHARD

yg kpanasan brrti baper",@rizkyfebrian6782,0,"Lcgc calya sigra
Adalah mobil paling berbahaya di konoha
Ugal2n emg diutamakan 


Dan dsusul
 XENIA
AVANZA
INOVA
GRANMAX
LIVINA
ERTIGA
EXPANDER
FORTUNER
ALPHARD

yg kpanasan brrti baper","lcgc calya sigra
adalah mobil paling berbahaya di konoha
ugal2n emg diutamakan 


dan dsusul
 xenia
avanza
inova
granmax
livina
ertiga
expander
fortuner
alphard

yg kpanasan brrti baper",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Mobil yg mempercepat kt pindah Alam,@mastermananeke4348,0,Mobil yg mempercepat kt pindah Alam,mobil yg mempercepat kt pindah alam,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",hehehe,@akhmadzainurroziqin,0,hehehe,hehehe,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Harusnya dihapus ini mobil,yg nyetir isinya green driver ngga tau aturan,ngga bisa nyetir tapi asal2lan,belum kadang lambat banget dijalan",@wildrift3644,0,"Harusnya dihapus ini mobil,yg nyetir isinya green driver ngga tau aturan,ngga bisa nyetir tapi asal2lan,belum kadang lambat banget dijalan","harusnya dihapus ini mobil,yg nyetir isinya green driver ngga tau aturan,ngga bisa nyetir tapi asal2lan,belum kadang lambat banget dijalan",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Xenia avanza dlu awalnya jg gtu, skrng pada jilatin tuh fitur2nya 😅",@yopiehendramulia8511,0,"Xenia avanza dlu awalnya jg gtu, skrng pada jilatin tuh fitur2nya ","xenia avanza dlu awalnya jg gtu, skrng pada jilatin tuh fitur2nya ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","gw lebih gak suka ke user mobil nya sih, MObil LCGC tapi gaya sok racing, pake kenalpot brong, merasa paling ngebut di jalan suka nyalip-nyalip, udah gitu stiker nya kadang terlalu berlebihan di body nya, mirip kaya user vixon jamet",@lutfhiadistyahabibie3535,5,"gw lebih gak suka ke user mobil nya sih, MObil LCGC tapi gaya sok racing, pake kenalpot brong, merasa paling ngebut di jalan suka nyalip-nyalip, udah gitu stiker nya kadang terlalu berlebihan di body nya, mirip kaya user vixon jamet","gw lebih gak suka ke user mobil nya sih, mobil lcgc tapi gaya sok racing, pake kenalpot brong, merasa paling ngebut di jalan suka nyalip-nyalip, udah gitu stiker nya kadang terlalu berlebihan di body nya, mirip kaya user vixon jamet",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Plis tentang Terios face lift bang🎉,@Tomtomaja,0,Plis tentang Terios face lift bang,plis tentang terios face lift bang,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Dihujat karena suka putar balik seenak jidat, melanggar lalu lintas, parkir sembarangan, masuk gang sempit jadinya bikin macet hehe😅😅😅😅",@4368eu,1,"Dihujat karena suka putar balik seenak jidat, melanggar lalu lintas, parkir sembarangan, masuk gang sempit jadinya bikin macet hehe","dihujat karena suka putar balik seenak jidat, melanggar lalu lintas, parkir sembarangan, masuk gang sempit jadinya bikin macet hehe",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Dari 2019 make calya sampe 2025 sampe cicilan lunas mobil enak bandel minim ga rewel gmpang cari cuan,@iqbalarya4766,1,Dari 2019 make calya sampe 2025 sampe cicilan lunas mobil enak bandel minim ga rewel gmpang cari cuan,dari 2019 make calya sampe 2025 sampe cicilan lunas mobil enak bandel minim ga rewel gmpang cari cuan,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Buzzer merk sebelah kyknya ini 😂,@ndoro-ndaru6849,0,Buzzer merk sebelah kyknya ini,buzzer merk sebelah kyknya ini,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Buat saya kaum ekonomi rendah, Sigra & Calya adalah solusi jika perlu kendaraan roda 4. Apalagi di luar Kota besar yg minim angkutan umum murah...Yg penting pakai Sigra/Calya tapi tidak beli BBM subsidi...dari pada mobil innova atau avanza tapi isi pertalite 😢😢😢",@nugiinatama,1,"Buat saya kaum ekonomi rendah, Sigra & Calya adalah solusi jika perlu kendaraan roda 4. Apalagi di luar Kota besar yg minim angkutan umum murah...Yg penting pakai Sigra/Calya tapi tidak beli BBM subsidi...dari pada mobil innova atau avanza tapi isi pertalite ","buat saya kaum ekonomi rendah, sigra & calya adalah solusi jika perlu kendaraan roda 4. apalagi di luar kota besar yg minim angkutan umum murah...yg penting pakai sigra/calya tapi tidak beli bbm subsidi...dari pada mobil innova atau avanza tapi isi pertalite ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","bagi yang berduit bisa dikatakan ini mobil murah yang minim fitur dll, tapi bagi orang yang pertama kali punya mobil ini sudah lebih dari cukup yang penting tidak kehujanan dan kepanasan, apalagi bisa bawa keluarga dalam 1 mobil jalan-jalan atau liburan.",@mukhliscomp3603,47,"bagi yang berduit bisa dikatakan ini mobil murah yang minim fitur dll, tapi bagi orang yang pertama kali punya mobil ini sudah lebih dari cukup yang penting tidak kehujanan dan kepanasan, apalagi bisa bawa keluarga dalam 1 mobil jalan-jalan atau liburan.","bagi yang berduit bisa dikatakan ini mobil murah yang minim fitur dll, tapi bagi orang yang pertama kali punya mobil ini sudah lebih dari cukup yang penting tidak kehujanan dan kepanasan, apalagi bisa bawa keluarga dalam 1 mobil jalan-jalan atau liburan.",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Mohon maaf, spesies ini paling susah ngalah dijalan 🙏🏽",@ariefikhsanto2892,8,"Mohon maaf, spesies ini paling susah ngalah dijalan ","mohon maaf, spesies ini paling susah ngalah dijalan ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Konten tolol,semua ciri2 yg d sibut g terasa d mbil gw🤣🤣🤣",@bangkityudhapratama9142,0,"Konten tolol,semua ciri2 yg d sibut g terasa d mbil gw","konten tolol,semua ciri2 yg d sibut g terasa d mbil gw",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Drinawal lcgc kluar juga udah bingung,katnya lawan pemanasan global,kurangi macet lewat naek kendaraan umum,kurangi gas emisi eh gtwnya malah mobil murah yg muncul😮",@buwungpuyuh19,0,"Drinawal lcgc kluar juga udah bingung,katnya lawan pemanasan global,kurangi macet lewat naek kendaraan umum,kurangi gas emisi eh gtwnya malah mobil murah yg muncul","drinawal lcgc kluar juga udah bingung,katnya lawan pemanasan global,kurangi macet lewat naek kendaraan umum,kurangi gas emisi eh gtwnya malah mobil murah yg muncul",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Tamiya,@wikuputra,1,Tamiya,tamiya,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Di Riau sigra & calya buat travel antar provinsi dan antar kabupaten.,@ekows5909,0,Di Riau sigra & calya buat travel antar provinsi dan antar kabupaten.,di riau sigra & calya buat travel antar provinsi dan antar kabupaten.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","gue punya ayla karena bentuknya yg lumayan, murah dan irit. tapi klu sigra dan calya.. gue bener bener kurang suka modelnya, kayak serba nanggung gitu... city car bukan, MPV juga bukan 😅",@bond07282,5,"gue punya ayla karena bentuknya yg lumayan, murah dan irit. tapi klu sigra dan calya.. gue bener bener kurang suka modelnya, kayak serba nanggung gitu... city car bukan, MPV juga bukan ","gue punya ayla karena bentuknya yg lumayan, murah dan irit. tapi klu sigra dan calya.. gue bener bener kurang suka modelnya, kayak serba nanggung gitu... city car bukan, mpv juga bukan ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",sumpah sya kmrn pas belokan masuk rumah aga kaku karna di dpn sya sigra.tnpa SEIN😢,@M.JALALUDDINSUHADA,2,sumpah sya kmrn pas belokan masuk rumah aga kaku karna di dpn sya sigra.tnpa SEIN,sumpah sya kmrn pas belokan masuk rumah aga kaku karna di dpn sya sigra.tnpa sein,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Karena nyasar kaum menengah mendang mending ,akhirnya dijalan rda rda ngawur , kebanyakan usernya sebelumnya cman punya motor ,beli mobil ngap ngap ,nyetirnya tau sendiri khan?",@salehtobing4004,0,"Karena nyasar kaum menengah mendang mending ,akhirnya dijalan rda rda ngawur , kebanyakan usernya sebelumnya cman punya motor ,beli mobil ngap ngap ,nyetirnya tau sendiri khan?","karena nyasar kaum menengah mendang mending ,akhirnya dijalan rda rda ngawur , kebanyakan usernya sebelumnya cman punya motor ,beli mobil ngap ngap ,nyetirnya tau sendiri khan?",
